"age_band","records","deaths","complete_case_records","complete_case_deaths","baseline","survey","country"
"24-35",7983,21,7983,21,"regional_baseline","TZ82FL","TZA"
"36-47",7898,21,7898,21,"regional_baseline","TZ82FL","TZA"
"48-59",7623,9,7623,9,"regional_baseline","TZ82FL","TZA"
"<1",1427,44,0,0,"eligible_MAP","UG41FL","UGA"
"1-5",914,19,0,0,"eligible_MAP","UG41FL","UGA"
"6-11",774,24,0,0,"eligible_MAP","UG41FL","UGA"
"12-23",75,1,0,0,"eligible_MAP","UG41FL","UGA"
"24-35",80,1,0,0,"eligible_MAP","UG41FL","UGA"
"36-47",73,1,0,0,"eligible_MAP","UG41FL","UGA"
"48-59",74,1,0,0,"eligible_MAP","UG41FL","UGA"
"<1",7665,203,7665,203,"previous_primary","UG52FL","UGA"
"1-5",6837,143,6837,143,"previous_primary","UG52FL","UGA"
"6-11",6448,158,6448,158,"previous_primary","UG52FL","UGA"
"12-23",5302,148,5302,148,"previous_primary","UG52FL","UGA"
"24-35",5261,80,5261,80,"previous_primary","UG52FL","UGA"
"36-47",5069,45,5069,45,"previous_primary","UG52FL","UGA"
"48-59",4866,28,4866,28,"previous_primary","UG52FL","UGA"
"<1",8394,228,7667,203,"eligible_MAP","UG52FL","UGA"
"1-5",7539,159,6839,143,"eligible_MAP","UG52FL","UGA"
"6-11",7092,186,6450,159,"eligible_MAP","UG52FL","UGA"
"12-23",6068,173,5303,148,"eligible_MAP","UG52FL","UGA"
"24-35",5923,91,5262,80,"eligible_MAP","UG52FL","UGA"
"36-47",5723,52,5071,45,"eligible_MAP","UG52FL","UGA"
"48-59",5400,30,4867,28,"eligible_MAP","UG52FL","UGA"
"<1",7667,203,7667,203,"regional_baseline","UG52FL","UGA"
"1-5",6839,143,6839,143,"regional_baseline","UG52FL","UGA"
"6-11",6450,159,6450,159,"regional_baseline","UG52FL","UGA"
"12-23",5303,148,5303,148,"regional_baseline","UG52FL","UGA"
"24-35",5262,80,5262,80,"regional_baseline","UG52FL","UGA"
"36-47",5071,45,5071,45,"regional_baseline","UG52FL","UGA"
"48-59",4867,28,4867,28,"regional_baseline","UG52FL","UGA"
"<1",3714,93,0,0,"previous_primary","UG5AFL","UGA"
"1-5",3345,42,0,0,"previous_primary","UG5AFL","UGA"
"6-11",3207,51,0,0,"previous_primary","UG5AFL","UGA"
"12-23",2767,36,0,0,"previous_primary","UG5AFL","UGA"
"24-35",2706,19,0,0,"previous_primary","UG5AFL","UGA"
"36-47",2547,10,0,0,"previous_primary","UG5AFL","UGA"
"48-59",2371,12,0,0,"previous_primary","UG5AFL","UGA"
"<1",3714,93,0,0,"eligible_MAP","UG5AFL","UGA"
"1-5",3345,42,0,0,"eligible_MAP","UG5AFL","UGA"
"6-11",3207,51,0,0,"eligible_MAP","UG5AFL","UGA"
"12-23",2767,36,0,0,"eligible_MAP","UG5AFL","UGA"
"24-35",2706,19,0,0,"eligible_MAP","UG5AFL","UGA"
"36-47",2547,10,0,0,"eligible_MAP","UG5AFL","UGA"
"48-59",2371,12,0,0,"eligible_MAP","UG5AFL","UGA"
"<1",3714,93,0,0,"regional_baseline","UG5AFL","UGA"
"1-5",3345,42,0,0,"regional_baseline","UG5AFL","UGA"
"6-11",3207,51,0,0,"regional_baseline","UG5AFL","UGA"
"12-23",2767,36,0,0,"regional_baseline","UG5AFL","UGA"
"24-35",2706,19,0,0,"regional_baseline","UG5AFL","UGA"
"36-47",2547,10,0,0,"regional_baseline","UG5AFL","UGA"
"48-59",2371,12,0,0,"regional_baseline","UG5AFL","UGA"
"<1",7928,217,7928,217,"previous_primary","UG61FL","UGA"
"1-5",7116,84,7116,84,"previous_primary","UG61FL","UGA"
"6-11",6818,100,6818,100,"previous_primary","UG61FL","UGA"
"12-23",5971,87,5971,87,"previous_primary","UG61FL","UGA"
"24-35",5806,58,5806,58,"previous_primary","UG61FL","UGA"
"36-47",5594,38,5594,38,"previous_primary","UG61FL","UGA"
"48-59",5403,19,5403,19,"previous_primary","UG61FL","UGA"
"<1",7928,217,7928,217,"eligible_MAP","UG61FL","UGA"
"1-5",7116,84,7116,84,"eligible_MAP","UG61FL","UGA"
"6-11",6818,100,6818,100,"eligible_MAP","UG61FL","UGA"
"12-23",5971,87,5971,87,"eligible_MAP","UG61FL","UGA"
"24-35",5806,58,5806,58,"eligible_MAP","UG61FL","UGA"
"36-47",5594,38,5594,38,"eligible_MAP","UG61FL","UGA"
"48-59",5403,19,5403,19,"eligible_MAP","UG61FL","UGA"
"<1",7928,217,7928,217,"regional_baseline","UG61FL","UGA"
"1-5",7116,84,7116,84,"regional_baseline","UG61FL","UGA"
"6-11",6818,100,6818,100,"regional_baseline","UG61FL","UGA"
"12-23",5971,87,5971,87,"regional_baseline","UG61FL","UGA"
"24-35",5806,58,5806,58,"regional_baseline","UG61FL","UGA"
"36-47",5594,38,5594,38,"regional_baseline","UG61FL","UGA"
"48-59",5403,19,5403,19,"regional_baseline","UG61FL","UGA"
"<1",2457,51,2457,51,"previous_primary","UG7BFL","UGA"
"1-5",2241,22,2241,22,"previous_primary","UG7BFL","UGA"
"6-11",2187,17,2187,17,"previous_primary","UG7BFL","UGA"
"12-23",1964,22,1964,22,"previous_primary","UG7BFL","UGA"
"24-35",1938,12,1938,12,"previous_primary","UG7BFL","UGA"
"36-47",1893,6,1893,6,"previous_primary","UG7BFL","UGA"
"48-59",1854,4,1854,4,"previous_primary","UG7BFL","UGA"
"<1",13035,324,13035,324,"eligible_MAP","UG7BFL","UGA"
"1-5",11831,114,11831,114,"eligible_MAP","UG7BFL","UGA"
"6-11",11439,78,11439,78,"eligible_MAP","UG7BFL","UGA"
"12-23",10109,101,10109,101,"eligible_MAP","UG7BFL","UGA"
"24-35",9856,56,9856,56,"eligible_MAP","UG7BFL","UGA"
"36-47",9698,33,9698,33,"eligible_MAP","UG7BFL","UGA"
"48-59",9398,25,9398,25,"eligible_MAP","UG7BFL","UGA"
"<1",13035,324,13035,324,"regional_baseline","UG7BFL","UGA"
"1-5",11831,114,11831,114,"regional_baseline","UG7BFL","UGA"
"6-11",11439,78,11439,78,"regional_baseline","UG7BFL","UGA"
"12-23",10109,101,10109,101,"regional_baseline","UG7BFL","UGA"
"24-35",9856,56,9856,56,"regional_baseline","UG7BFL","UGA"
"36-47",9698,33,9698,33,"regional_baseline","UG7BFL","UGA"
"48-59",9398,25,9398,25,"regional_baseline","UG7BFL","UGA"
"<1",2612,61,2612,61,"previous_primary","ZA71FL","ZAF"
"1-5",2349,23,2349,23,"previous_primary","ZA71FL","ZAF"
"6-11",2334,12,2334,12,"previous_primary","ZA71FL","ZAF"
"12-23",2059,3,2059,3,"previous_primary","ZA71FL","ZAF"
"24-35",2010,2,2010,2,"previous_primary","ZA71FL","ZAF"
"36-47",1981,2,1981,2,"previous_primary","ZA71FL","ZAF"
"48-59",1915,0,1915,0,"previous_primary","ZA71FL","ZAF"
"<1",2612,61,2612,61,"eligible_MAP","ZA71FL","ZAF"
"1-5",2349,23,2349,23,"eligible_MAP","ZA71FL","ZAF"
"6-11",2334,12,2334,12,"eligible_MAP","ZA71FL","ZAF"
"12-23",2059,3,2059,3,"eligible_MAP","ZA71FL","ZAF"
"24-35",2010,2,2010,2,"eligible_MAP","ZA71FL","ZAF"
"36-47",1981,2,1981,2,"eligible_MAP","ZA71FL","ZAF"
"48-59",1916,0,1916,0,"eligible_MAP","ZA71FL","ZAF"
"<1",2612,61,2612,61,"regional_baseline","ZA71FL","ZAF"
"1-5",2349,23,2349,23,"regional_baseline","ZA71FL","ZAF"
"6-11",2334,12,2334,12,"regional_baseline","ZA71FL","ZAF"
"12-23",2059,3,2059,3,"regional_baseline","ZA71FL","ZAF"
"24-35",2010,2,2010,2,"regional_baseline","ZA71FL","ZAF"
"36-47",1981,2,1981,2,"regional_baseline","ZA71FL","ZAF"
"48-59",1916,0,1916,0,"regional_baseline","ZA71FL","ZAF"
"<1",3084,103,0,0,"eligible_MAP","ZM42FL","ZMB"
"1-5",2483,70,0,0,"eligible_MAP","ZM42FL","ZMB"
"6-11",2301,82,0,0,"eligible_MAP","ZM42FL","ZMB"
"12-23",1460,65,0,0,"eligible_MAP","ZM42FL","ZMB"
"24-35",1337,37,0,0,"eligible_MAP","ZM42FL","ZMB"
"36-47",1402,17,0,0,"eligible_MAP","ZM42FL","ZMB"
"48-59",1211,9,0,0,"eligible_MAP","ZM42FL","ZMB"
"<1",6399,205,6399,205,"previous_primary","ZM51FL","ZMB"
"1-5",5735,107,5735,107,"previous_primary","ZM51FL","ZMB"
"6-11",5385,96,5385,96,"previous_primary","ZM51FL","ZMB"
"12-23",4451,89,4451,89,"previous_primary","ZM51FL","ZMB"
"24-35",4298,73,4298,73,"previous_primary","ZM51FL","ZMB"
"36-47",4123,27,4123,27,"previous_primary","ZM51FL","ZMB"
"48-59",3867,17,3867,17,"previous_primary","ZM51FL","ZMB"
"<1",6399,205,6399,205,"eligible_MAP","ZM51FL","ZMB"
"1-5",5735,107,5735,107,"eligible_MAP","ZM51FL","ZMB"
"6-11",5385,96,5385,96,"eligible_MAP","ZM51FL","ZMB"
"12-23",4451,89,4451,89,"eligible_MAP","ZM51FL","ZMB"
"24-35",4298,73,4298,73,"eligible_MAP","ZM51FL","ZMB"
"36-47",4123,27,4123,27,"eligible_MAP","ZM51FL","ZMB"
"48-59",3867,17,3867,17,"eligible_MAP","ZM51FL","ZMB"
"<1",6399,205,6399,205,"regional_baseline","ZM51FL","ZMB"
"1-5",5735,107,5735,107,"regional_baseline","ZM51FL","ZMB"
"6-11",5385,96,5385,96,"regional_baseline","ZM51FL","ZMB"
"12-23",4451,89,4451,89,"regional_baseline","ZM51FL","ZMB"
"24-35",4298,73,4298,73,"regional_baseline","ZM51FL","ZMB"
"36-47",4123,27,4123,27,"regional_baseline","ZM51FL","ZMB"
"48-59",3867,17,3867,17,"regional_baseline","ZM51FL","ZMB"
"<1",13571,321,13571,321,"previous_primary","ZM61FL","ZMB"
"1-5",12353,113,12353,113,"previous_primary","ZM61FL","ZMB"
"6-11",11974,144,11974,144,"previous_primary","ZM61FL","ZMB"
"12-23",10418,148,10418,148,"previous_primary","ZM61FL","ZMB"
"24-35",10361,94,10361,94,"previous_primary","ZM61FL","ZMB"
"36-47",10162,49,10162,49,"previous_primary","ZM61FL","ZMB"
"48-59",9669,36,9669,36,"previous_primary","ZM61FL","ZMB"
"<1",13586,322,13586,322,"eligible_MAP","ZM61FL","ZMB"
"1-5",12365,113,12365,113,"eligible_MAP","ZM61FL","ZMB"
"6-11",11986,144,11986,144,"eligible_MAP","ZM61FL","ZMB"
"12-23",10428,148,10428,148,"eligible_MAP","ZM61FL","ZMB"
"24-35",10374,94,10374,94,"eligible_MAP","ZM61FL","ZMB"
"36-47",10177,49,10177,49,"eligible_MAP","ZM61FL","ZMB"
"48-59",9684,36,9684,36,"eligible_MAP","ZM61FL","ZMB"
"<1",13586,322,13586,322,"regional_baseline","ZM61FL","ZMB"
"1-5",12365,113,12365,113,"regional_baseline","ZM61FL","ZMB"
"6-11",11986,144,11986,144,"regional_baseline","ZM61FL","ZMB"
"12-23",10428,148,10428,148,"regional_baseline","ZM61FL","ZMB"
"24-35",10374,94,10374,94,"regional_baseline","ZM61FL","ZMB"
"36-47",10177,49,10177,49,"regional_baseline","ZM61FL","ZMB"
"48-59",9684,36,9684,36,"regional_baseline","ZM61FL","ZMB"
"<1",9936,267,9936,267,"previous_primary","ZM71FL","ZMB"
"1-5",8987,83,8987,83,"previous_primary","ZM71FL","ZMB"
"6-11",8714,48,8714,48,"previous_primary","ZM71FL","ZMB"
"12-23",7596,49,7596,49,"previous_primary","ZM71FL","ZMB"
"24-35",7532,36,7532,36,"previous_primary","ZM71FL","ZMB"
"36-47",7395,27,7395,27,"previous_primary","ZM71FL","ZMB"
"48-59",7404,18,7404,18,"previous_primary","ZM71FL","ZMB"
"<1",9936,267,9936,267,"eligible_MAP","ZM71FL","ZMB"
"1-5",8987,83,8987,83,"eligible_MAP","ZM71FL","ZMB"
"6-11",8714,48,8714,48,"eligible_MAP","ZM71FL","ZMB"
"12-23",7596,49,7596,49,"eligible_MAP","ZM71FL","ZMB"
"24-35",7532,36,7532,36,"eligible_MAP","ZM71FL","ZMB"
"36-47",7395,27,7395,27,"eligible_MAP","ZM71FL","ZMB"
"48-59",7404,18,7404,18,"eligible_MAP","ZM71FL","ZMB"
"<1",9936,267,9936,267,"regional_baseline","ZM71FL","ZMB"
"1-5",8987,83,8987,83,"regional_baseline","ZM71FL","ZMB"
"6-11",8714,48,8714,48,"regional_baseline","ZM71FL","ZMB"
"12-23",7596,49,7596,49,"regional_baseline","ZM71FL","ZMB"
"24-35",7532,36,7532,36,"regional_baseline","ZM71FL","ZMB"
"36-47",7395,27,7395,27,"regional_baseline","ZM71FL","ZMB"
"48-59",7404,18,7404,18,"regional_baseline","ZM71FL","ZMB"
"<1",8233,146,8233,146,"previous_primary","ZM81FL","ZMB"
"1-5",7919,56,7919,56,"previous_primary","ZM81FL","ZMB"
"6-11",7688,32,7688,32,"previous_primary","ZM81FL","ZMB"
"12-23",6755,37,6755,37,"previous_primary","ZM81FL","ZMB"
"24-35",6741,23,6741,23,"previous_primary","ZM81FL","ZMB"
"36-47",6661,11,6661,11,"previous_primary","ZM81FL","ZMB"
"48-59",6593,13,6593,13,"previous_primary","ZM81FL","ZMB"
"<1",8665,151,8233,146,"eligible_MAP","ZM81FL","ZMB"
"1-5",7945,57,7919,56,"eligible_MAP","ZM81FL","ZMB"
"6-11",7691,32,7688,32,"eligible_MAP","ZM81FL","ZMB"
"12-23",6755,37,6755,37,"eligible_MAP","ZM81FL","ZMB"
"24-35",6741,23,6741,23,"eligible_MAP","ZM81FL","ZMB"
"36-47",6661,11,6661,11,"eligible_MAP","ZM81FL","ZMB"
"48-59",6593,13,6593,13,"eligible_MAP","ZM81FL","ZMB"
"<1",8233,146,8233,146,"regional_baseline","ZM81FL","ZMB"
"1-5",7919,56,7919,56,"regional_baseline","ZM81FL","ZMB"
"6-11",7688,32,7688,32,"regional_baseline","ZM81FL","ZMB"
"12-23",6755,37,6755,37,"regional_baseline","ZM81FL","ZMB"
"24-35",6741,23,6741,23,"regional_baseline","ZM81FL","ZMB"
"36-47",6661,11,6661,11,"regional_baseline","ZM81FL","ZMB"
"48-59",6593,13,6593,13,"regional_baseline","ZM81FL","ZMB"
"<1",5285,128,0,0,"eligible_MAP","ZW52FL","ZWE"
"1-5",4743,118,0,0,"eligible_MAP","ZW52FL","ZWE"
"6-11",4507,57,0,0,"eligible_MAP","ZW52FL","ZWE"
"12-23",3912,37,0,0,"eligible_MAP","ZW52FL","ZWE"
"24-35",3899,22,0,0,"eligible_MAP","ZW52FL","ZWE"
"36-47",3780,19,0,0,"eligible_MAP","ZW52FL","ZWE"
"48-59",3611,11,0,0,"eligible_MAP","ZW52FL","ZWE"
"<1",1370,44,1370,44,"previous_primary","ZW62FL","ZWE"
"1-5",838,12,838,12,"previous_primary","ZW62FL","ZWE"
"6-11",636,6,636,6,"previous_primary","ZW62FL","ZWE"
"12-23",52,2,52,2,"previous_primary","ZW62FL","ZWE"
"24-35",67,1,67,1,"previous_primary","ZW62FL","ZWE"
"36-47",54,0,54,0,"previous_primary","ZW62FL","ZWE"
"48-59",46,0,46,0,"previous_primary","ZW62FL","ZWE"
"<1",5570,150,1370,44,"eligible_MAP","ZW62FL","ZWE"
"1-5",4869,74,838,12,"eligible_MAP","ZW62FL","ZWE"
"6-11",4482,53,636,6,"eligible_MAP","ZW62FL","ZWE"
"12-23",3798,60,52,2,"eligible_MAP","ZW62FL","ZWE"
"24-35",3673,35,67,1,"eligible_MAP","ZW62FL","ZWE"
"36-47",3542,8,54,0,"eligible_MAP","ZW62FL","ZWE"
"48-59",3400,3,46,0,"eligible_MAP","ZW62FL","ZWE"
"<1",1370,44,1370,44,"regional_baseline","ZW62FL","ZWE"
"1-5",838,12,838,12,"regional_baseline","ZW62FL","ZWE"
"6-11",636,6,636,6,"regional_baseline","ZW62FL","ZWE"
"12-23",52,2,52,2,"regional_baseline","ZW62FL","ZWE"
"24-35",67,1,67,1,"regional_baseline","ZW62FL","ZWE"
"36-47",54,0,54,0,"regional_baseline","ZW62FL","ZWE"
"48-59",46,0,46,0,"regional_baseline","ZW62FL","ZWE"
"<1",5436,143,5436,143,"previous_primary","ZW72FL","ZWE"
"1-5",4915,56,4915,56,"previous_primary","ZW72FL","ZWE"
"6-11",4755,47,4755,47,"previous_primary","ZW72FL","ZWE"
"12-23",4168,43,4168,43,"previous_primary","ZW72FL","ZWE"
"24-35",3956,16,3956,16,"previous_primary","ZW72FL","ZWE"
"36-47",3754,8,3754,8,"previous_primary","ZW72FL","ZWE"
"48-59",3516,8,3516,8,"previous_primary","ZW72FL","ZWE"
"<1",5436,143,5436,143,"eligible_MAP","ZW72FL","ZWE"
"1-5",4915,56,4915,56,"eligible_MAP","ZW72FL","ZWE"
"6-11",4755,47,4755,47,"eligible_MAP","ZW72FL","ZWE"
"12-23",4168,43,4168,43,"eligible_MAP","ZW72FL","ZWE"
"24-35",3956,16,3956,16,"eligible_MAP","ZW72FL","ZWE"
"36-47",3754,8,3754,8,"eligible_MAP","ZW72FL","ZWE"
"48-59",3516,8,3516,8,"eligible_MAP","ZW72FL","ZWE"
"<1",5436,143,5436,143,"regional_baseline","ZW72FL","ZWE"
"1-5",4915,56,4915,56,"regional_baseline","ZW72FL","ZWE"
"6-11",4755,47,4755,47,"regional_baseline","ZW72FL","ZWE"
"12-23",4168,43,4168,43,"regional_baseline","ZW72FL","ZWE"
"24-35",3956,16,3956,16,"regional_baseline","ZW72FL","ZWE"
"36-47",3754,8,3754,8,"regional_baseline","ZW72FL","ZWE"
"48-59",3516,8,3516,8,"regional_baseline","ZW72FL","ZWE"
